GS	Kura Sushi USA Inc. Class A Common Stock	United States	Consumer Services	Restaurants
NATH	Krystal Biotech Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
MGEE	DWS Strategic Municipal Income Trust	United States		
NTIP	Kismet Acquisition One Corp Ordinary Shares	Russia	Finance	Business Services
SGMA	Kaspien Holdings Inc. Common Stock	United States	Consumer Services	Consumer Electronics/Video Chains
KRKR	Kohl's Corporation Common Stock	United States	Consumer Services	Department/Specialty Retail Stores
SHLS	Kansas City Southern Common Stock	United States	Transportation	Railroads
CHNR	KT Corporation Common Stock	South Korea	Public Utilities	Telecommunications Equipment
SFNC	Kontoor Brands Inc. Common Stock		Consumer Non-Durables	Apparel
BWG	Key Tronic Corporation Common Stock	United States	Technology	Electrical Products
JELD	DWS Municipal Income Trust	United States		
JOBS	Kratos Defense & Security Solutions Inc. Common Stock	United States	Capital Goods	Military/Government/Technical
WLK	Kintara Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
HHR	Kuke Music Holding Limited American Depositary Shares each representing one Ordinary Share		Consumer Services	Other Consumer Services
TDOC	Kura Oncology Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
PESI	KVH Industries Inc. Common Stock	United States	Technology	Radio And Television Broadcasting And Communications Equipment
GRWG	Kennedy-Wilson Holdings Inc. Common Stock	United States	Finance	Real Estate
BEDU	Quaker Chemical Corporation Common Stock	United States	Basic Industries	Major Chemicals
NLY	Kaixin Auto Holdings Ordinary Share	China	Consumer Durables	Automotive Aftermarket
SOI	Kymera Therapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
STN	Kayne Anderson Energy Infrastructure Fund Inc.	United States		
UBA	Kazia Therapeutics Limited American Depositary Shares	Australia	Health Care	Major Pharmaceuticals
RBCAA	Kezar Life Sciences Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
FTS	Loews Corporation Common Stock	United States	Finance	Property-Casualty Insurers
ADCT	Lithium Americas Corp. Common Shares	Canada	Basic Industries	Precious Metals
BGIO	Leisure Acquisition Corp. Common Stock	United States	Finance	Business Services
GFF	Lithia Motors Inc. Common Stock	United States	Consumer Durables	Automotive Aftermarket
DUK	Ladder Capital Corp Class A Common Stock		Consumer Services	Real Estate Investment Trusts
BSL	LAIX Inc. American Depositary Shares each  representing one Class A Ordinary Share		Consumer Services	Other Consumer Services
CREE	Lakeland Industries Inc. Common Stock	United States	Health Care	Industrial Specialties
AGI	Lamar Advertising Company Class A Common Stock	United States	Consumer Services	Real Estate Investment Trusts
BBIO	Lancaster Colony Corporation Common Stock	United States	Consumer Non-Durables	Packaged Foods
OSIS	Gladstone Land Corporation Common Stock	United States	Consumer Services	Real Estate Investment Trusts
PRG	Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock	United States	Consumer Services	Real Estate Investment Trusts
CRUS	Landmark Bancorp Inc. Common Stock	United States	Finance	Major Banks
DGII	nLIGHT Inc. Common Stock	United States	Technology	Semiconductors
AAME	Union Acquisition Corp. II Ordinary Shares	United States	Finance	Business Services
HIX	Laureate Education Inc. Class A Common Stock	United States	Consumer Services	Other Consumer Services
BNED	Lawson Products Inc. Common Stock	United States	Consumer Durables	Industrial Specialties
NMM	Lazard LTD. Lazard LTD. Class A Common Stock	Bermuda	Finance	Investment Managers
EL	Luminar Technologies Inc.  Class A Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
SSB	Lazydays Holdings Inc. Common Stock	United States	Consumer Durables	Automotive Aftermarket
MNRO	L Brands Inc.	United States	Consumer Services	Clothing/Shoe/Accessory Stores
IMAX	Lakeland Bancorp Inc. Common Stock	United States	Finance	Major Banks
AAP	Luther Burbank Corporation Common Stock	United States	Finance	Major Banks
SLB	Liberty Broadband Corporation Class A Common Stock	United States	Consumer Services	Television Services
COCP	Liberty Broadband Corporation Class C Common Stock	United States	Consumer Services	Television Services
CPSR	Liberty Oilfield Services Inc. Class A Common Stock	United States	Energy	Oilfield Services/Equipment
ACNB	Liberty Global plc Class A Ordinary Shares	United Kingdom		
ITUB	Liberty Global plc Class B Ordinary Shares	United Kingdom	Consumer Services	Television Services
RBAC	Liberty Global plc Class C Ordinary Shares	United Kingdom		
GLUU	LendingClub Corporation Common Stock	United States	Finance	Finance: Consumer Services
NMIH	Lionheart Acquisition Corp. II Class A Common Stock	United States	Finance	Business Services
BNTX	Lannett Co Inc Common Stock	United States	Health Care	Major Pharmaceuticals
PBCT	LCI Industries	United States	Capital Goods	Auto Parts:O.E.M.
TR	LCNB Corporation Common Stock	United States	Finance	Major Banks
FSS	Lineage Cell Therapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
TGP	Lifetime Brands Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
BLNK	Landcadia Holdings III Inc. Class A Common Stock	United States	Technology	Computer Software: Prepackaged Software
HSON	Lydall Inc. Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
TTCF	Leidos Holdings Inc. Common Stock	United States	Technology	EDP Services
SII	Cohen & Steers Limited Duration Preferred and Income Fund Inc.	United States		
MYJ	Lands' End Inc. Common Stock	United States	Consumer Services	Clothing/Shoe/Accessory Stores
CEIX	Lear Corporation Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
HZAC	Leaf Group Ltd. Common Stock	United States	Technology	EDP Services
GTIP	Ribbit LEAP Ltd. Class A Ordinary Shares	United States	Finance	Business Services
LH	Lincoln Electric Holdings Inc. Common Shares	United States	Technology	Industrial Machinery/Components
ESSC	SemiLEDS Corporation Common Stock	Taiwan	Technology	Semiconductors
IMTX	Lee Enterprises Incorporated Common Stock	United States	Consumer Services	Newspapers/Magazines
NEXT	Leggett & Platt Incorporated Common Stock	United States	Consumer Durables	Home Furnishings
NUO	Legacy Housing Corporation Common Stock (TX)	United States	Basic Industries	Homebuilding
DOV	Legend Biotech Corporation American Depositary Shares	United States	Health Care	Major Pharmaceuticals
EVOP	Leju Holdings Limited American Depositary Shares each representing one Ordinary share		Finance	Real Estate
PLM	Lennar Corporation Class A Common Stock	United States	Basic Industries	Homebuilding
ERYP	BNY Mellon Strategic Municipals Inc. Common Stock	United States		
STRL	Leslie's Inc. Common Stock	United States	Consumer Services	Other Specialty Stores
WPP	Centrus Energy Corp. Class A Common Stock	United States	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
MTP	Levi Strauss & Co Class A Common Stock	United States	Consumer Non-Durables	Apparel
AFT	Level One Bancorp Inc. Common Stock	United States	Finance	Major Banks
WK	Lexaria Bioscience Corp. Common Stock	Canada	Health Care	Major Pharmaceuticals
KRUS	China Life Insurance Company Limited American Depositary Shares	China	Finance	Life Insurance
SNMP	Lument Finance Trust Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
CDAK	Lefteris Acquisition Corp. Class A Common Stock	United States	Finance	Business Services
IPHI	Littelfuse Inc. Common Stock	United States	Consumer Durables	Electrical Products
DSM	Lifevantage Corporation Common Stock (Delaware)	United States	Health Care	Major Pharmaceuticals
EVV	Lion Group Holding Ltd. American Depositary Share	China	Finance	Investment Bankers/Brokers/Service
MTBC	Lazard Global Total Return and Income Fund Common Stock	United States		
KLR	LGI Homes Inc. Common Stock	United States	Capital Goods	Homebuilding
IBM	LGL Group Inc. (The) Common Stock	United States	Capital Goods	Industrial Machinery/Components
FMN	Ligand Pharmaceuticals Incorporated Common Stock	United States	Health Care	Major Pharmaceuticals
CNFR	Longview Acquisition Corp. Class A Common Stock		Health Care	Medical Electronics
FCCO	Laboratory Corporation of America Holdings Common Stock	United States	Health Care	Medical Specialities
IRIX	LHC Group Common Stock	United States	Health Care	Medical/Nursing Services
OPCH	L3Harris Technologies Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
HUM	Li Auto Inc. American Depositary Shares	China	Capital Goods	Auto Manufacturing
AMSC	aTyr Pharma Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
FEDU	Lennox International Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
HFEN	Liberty Latin America Ltd. Class A Common Stock	United States	Consumer Services	Television Services
NHIC	Liberty Latin America Ltd. Class C Common Stock	United States	Consumer Services	Television Services
SFET	Linde plc Ordinary Share		Basic Industries	Major Chemicals
RRC	Lincoln Educational Services Corporation Common Stock	United States	Consumer Services	Other Consumer Services
AMRB	Lindblad Expeditions Holdings Inc. Common Stock	United States	Consumer Services	Transportation Services
FLT	Linx S.A. American Depositary Shares each representing one common share		Technology	Computer Software: Prepackaged Software
CBAT	LiqTech International Inc. Common Stock	Denmark	Technology	Industrial Machinery/Components
GHM	LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares	China	Consumer Services	Catalog/Specialty Distribution
ITGR	Lumentum Holdings Inc. Common Stock	United States	Capital Goods	Telecommunications Equipment
VLT	Live Ventures Incorporated Common Stock	United States	Consumer Services	Other Specialty Stores
RMM	LIV Capital Acquisition Corp. Class A Ordinary Shares	Mexico	Finance	Business Services
RNET	LivaNova PLC Ordinary Shares	United Kingdom	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
INTG	LiveXLive Media Inc. Common Stock	United States	Consumer Services	Restaurants
RCMT	Lixte Biotechnology Holdings Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
MERC	LIZHI INC. American Depositary Shares	China	Technology	Computer Software: Programming Data Processing
QADA	La Jolla Pharmaceutical Company Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
CCRN	Luokung Technology Corp Ordinary Shares	China	Technology	EDP Services
SLGL	Lakeland Financial Corporation Common Stock	United States	Finance	Major Banks
BCBP	LKQ Corporation Common Stock	United States	Consumer Services	Motor Vehicles
IGC	Lumber Liquidators Holdings Inc Common Stock	United States	Consumer Services	RETAIL: Building Materials
MUA	Lianluo Smart Limited Class A Common Stock	China	Consumer Services	Other Specialty Stores
HNI	Limelight Networks Inc. Common Stock	United States	Miscellaneous	Business Services
XIN	Eli Lilly and Company Common Stock	United States	Health Care	Major Pharmaceuticals
HMHC	LeMaitre Vascular Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
OCUP	Limbach Holdings Inc. Common Stock	United States	Basic Industries	Engineering & Construction
BRN	LM Funding America Inc. Common Stock	United States	Finance	Finance: Consumer Services
ISUN	Lemonade Inc. Common Stock	United States	Finance	Property-Casualty Insurers
ALSN	Liminal BioSciences Inc. Common Shares	Canada	Health Care	Major Pharmaceuticals
ITIC	Limoneira Co Common Stock	United States	Consumer Non-Durables	Farming/Seeds/Milling
VIRI	Luminex Corporation Common Stock	United States	Health Care	Medical/Dental Instruments
BLUE	LMP Automotive Holdings Inc. Common Stock	United States	Consumer Durables	Automotive Aftermarket
EVF	Landmark Infrastructure Partners LP Common Units	United States	Consumer Services	Real Estate
IESC	Limestone Bancorp Inc. Common Stock	United States	Finance	Major Banks
WFG	Lockheed Martin Corporation Common Stock	United States	Capital Goods	Military/Government/Technical
BAP	Lincoln National Corporation Common Stock	United States	Finance	Life Insurance
CARV	Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil)	Brazil	Consumer Non-Durables	Farming/Seeds/Milling
VEEV	Landec Corporation Common Stock (DE)	United States	Consumer Non-Durables	Packaged Foods
WTRH	Cheniere Energy Inc. Common Stock	United States	Public Utilities	Oil/Gas Transmission
IPOD	Lindsay Corporation Common Stock	United States	Capital Goods	Industrial Machinery/Components
HIMX	LENSAR Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
CRNX	Alliant Energy Corporation Common Stock	United States	Public Utilities	Power Generation
TRUE	Lantheus Holdings Inc. Common Stock	United States	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances
KBSF	Longevity Acquisition Corporation Ordinary Shares	China	Finance	Business Services
AC	Manhattan Bridge Capital Inc	United States	Consumer Services	Real Estate Investment Trusts
PCTI	Live Oak Bancshares Inc. Common Stock	United States	Finance	Major Banks
MAXR	El Pollo Loco Holdings Inc. Common Stock	United States	Consumer Services	Restaurants
OMP	Comstock Mining Inc. Common Stock	United States	Basic Industries	Precious Metals
CLDT	LogicBio Therapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
UIS	Logitech International S.A. Ordinary Shares	United States	Technology	Computer peripheral equipment
ARQT	Loma Negra Compania Industrial Argentina Sociedad Anonima ADS	Argentina	Capital Goods	Building Materials
VEC	Loop Industries Inc. Common Stock	Canada	Basic Industries	Major Chemicals
FINV	Grand Canyon Education Inc. Common Stock	United States	Consumer Services	Other Consumer Services
